link,time,tweet
https://x.com/ecoyuri/status/1804865471403171911,2024-06-23T13:13:55+00:00,小池ゆりこの都知事選挙。奥多摩町の次に #青梅市 へ。多くの方にお集まりいただいた河辺駅北口では、大勢待利明市長とともに地域の発展につながる政策や取り組みを訴えました。電車通勤の方も多いと思いますが、今日も #中央線 で事故があり、ダイヤが乱れたものとお聞きしました。が行うホームドアの設置について都としても後押ししていきます。 また、今年3月には青梅市と日の出町をつなぐ、梅ヶ谷トンネルが開通。災害時の迂回ルート確保やアクセス向上に寄与します。 緑豊かな多摩地域の街作りや防災力強化を、市町村と連携して進め、地域の魅力を発信してまいります。 #都知事選 #小池ゆりこ
https://x.com/ecoyuri/status/1805154982989381811,2024-06-24T08:24:20+00:00,先月 #ラグビーリーグワン でトップに輝いた #東芝ブレイブルーパス東京 の皆様が、訪問してくださいました。輝く大きなトロフィーや盾を拝見したほか、キャプテンのリーチマイケル選手からサイン入りボールを贈呈いただきました。 体を鍛え、心を鍛えて14シーズンぶりに勝ち取った優勝に、心から敬意を表します。また日頃よりラグビー文化の定着やスポーツ振興に、都と連携して貢献してくださっていることに感謝申し上げます。 都では、都民のみなさまに、ラグビーをより身近な地域で楽しんでいただけるよう、3つの都立公園府中の森・高井戸・代木でラグビーコートを整備しました。ラグビーファンの皆様に、ぜひ楽しんでいただけたらと思います。 東芝ブレイブルーパス東京の皆様、ファンの皆様、おめでとうございます
https://x.com/ecoyuri/status/1805193538252247258,2024-06-24T10:57:33+00:00,母が残してくれた着物がもったいない。ということで、普段から母の着物をリメイクした洋服を愛用しています。衿の形や柄の生かし方を考えるのは楽しく、着物のリメイクは私の数少ない趣味です。 一人ひとりのもったいないの意識が、東京を持続可能な都市へともっと発展させていく、と信じています
https://x.com/ecoyuri/status/1805867112956920150,2024-06-26T07:34:05+00:00,超高齢化が進む中、重要なのは介護人材対策。 今日は介護の研修施設を視察し、若手介護職員の皆さんと意見交換をしました。これまでも、東京都独自のを活用した介護現場の生産性向上施策など、介護職の働く環境の改善に全力を尽くしてきました。今年から始まる月最大2万円の居住支援特別手当については、介護現場の皆さんから喜びの声も頂きました。 介護人材を支えていくため、公約として都独自の介護職昇給制度の創設も打ち出したところです。 東京の高齢者を支える介護人材対策をもっと進めてまいります
https://x.com/ecoyuri/status/1806157209170260270,2024-06-27T02:46:50+00:00,パリ五輪まであと一か月。スポーツにかける若者の夢を応援し、幅広い競技で多くの名選手を送り込んできたミキハウスのパリ五輪壮行会に出席しました。 レスリングの文田健一郎選手、5大会連続出場のカヌー・スラロームの羽根田卓也選手、など。世界の大舞台で活躍する選手たちの姿は、子ども達にも大きな感動を与えることでしょう。その姿を胸に、またさらに多くの子ども達が夢を持ち、ワクワクしながら人生を走り続けてほしいと思います。すべての選手の皆さん、金メダルに向かって頑張りましょう！ #都知事選#小池ゆりこ
https://x.com/ecoyuri/status/1807337545216467202,2024-06-30T08:57:04+00:00,本日は舟遊説を行いました。川沿いのマンションからもたくさんのエールをいただきました。 水の都東京の躍進へ、舟を通勤手段とする取り組みを進めています。昨年には日本橋-豊洲間、先月からは晴海-日の出間の運航を始めました。一方で都市型水害への対策、河川や下水道の整備、流域対策の推進も実施しています。 約900万人が集合住宅に生活する東京、首都直下地震も見据え、大規模災害時に生活を継続できるようマンション防災に力を入れて参ります。 分譲マンションの管理組合や、賃貸マンションのオーナーなどを対象に、「東京とどまるマンション」への登録を促し、防災資機材購入の補助を大幅に強化します。また、マンションと地域の繋がりを強め、共助の力を高めるため、町会と合同の防災訓練などの連携も促しています。 また、緊急輸送道路の沿道に立地する大規模マンション等への補助を拡充し、耐震化を加速。ハード、ソフト両面からマンションでの万全の備えを講じます。 #都知事選 #小池ゆりこ
https://x.com/ecoyuri/status/1807760530423402802,2024-07-01T12:57:51+00:00,コメント返しです
https://x.com/ecoyuri/status/1808761231253328085,2024-07-04T07:14:17+00:00,久我山幼稚園で教育表現活動の様子を視察。長時間の預かり保育を実施し、 子育て応援幼稚園として、共働き家庭の教育保育ニーズに対応しています。続いて、吉祥寺のフリースクール花まるエレメンタリースクール」を視察。都は子どもの個性や特性を活かした学びの選択肢が重要と考え、 利用する児童生徒の保護者に、所得制限なしで、上限月2万円の支援をスタートしました。 またフリースクールの質を高めるため、事業者への支援も新たに始めました。子どもたちの安全確保や体験活動の充実、人材確保を図ります。 不登校の子ども達が増えています。不登校対応専門教員、スクールカウンセラーの配置などこれまでの取り組みの強化や全ての児童生徒に個別最適化された学びを選べる環境を推進していきます
https://x.com/ecoyuri/status/1808782963976646672,2024-07-04T08:40:38+00:00,都知事選挙も残すところあと僅か。本日は多摩デーです。公務の合間を縫って、地域の皆さまへご支援のお願いをさせていただいております。選挙カーを降りてのご挨拶ができず申し訳ありません。たくさんの方からのご声援に、大きな力をいただきました。ありがとうございます。 八王子や豊田を通り、これから立川へ向かいます。小池ゆりこの選挙カーを見かけましたら、ぜひお声がけください
https://x.com/ecoyuri/status/1809055335208144926,2024-07-05T02:42:57+00:00,昨日は多摩広域防災倉庫と立川地域防災センターを視察。「シン・ゴジラ」でも登場した立川広域防災基地の一角に多摩広域防災倉庫があります。有事の際の東京都民の食料や生活必需品の供給強化のために整備し、令和2年から本格運用を開始しました。立川地域防災センターは多摩地域の防災活動の拠点 です。万が一都庁の機能が麻痺した場合のバックアップ機能もあります。地震や風水害、ミサイル攻撃といったさまざまな脅威への備えのために、多摩広域防災倉庫と立川地域防災センターの機能強化を図ります
